datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,temperature_2m,relative_humidity_2m,surface_pressure,pressure_msl,precipitation,cloudcover,windspeed_10m,direct_radiation
2023-09-18 08:00:00,540.73,0.2,3.0,127.32,8.46,36.54,39.62,1.98,3.0,25.2,68.0,871.2,1009.1,0.0,21.0,1.9,330.0
2023-09-18 09:00:00,554.08,0.19,3.6,124.45,8.46,34.82,37.9,2.12,3.0,26.1,66.0,871.9,1009.4,0.0,26.0,3.3,438.0
2023-09-18 10:00:00,560.76,0.19,4.16,123.02,8.94,33.84,36.92,2.12,3.0,27.1,61.0,872.0,1009.1,0.0,31.0,2.5,520.0
2023-09-18 11:00:00,614.17,0.2,5.74,127.32,10.37,37.28,40.94,2.53,3.0,27.7,60.0,871.5,1008.2,0.0,40.0,2.4,544.0
2023-09-18 12:00:00,674.25,0.07,8.23,125.89,11.56,41.23,45.74,3.1,3.0,28.5,58.0,870.5,1006.7,0.0,44.0,3.7,566.0
2023-09-18 13:00:00,767.71,0.0,11.65,111.58,11.68,45.79,52.34,3.39,3.0,26.2,70.0,869.4,1006.5,2.3,93.0,4.1,451.0
2023-09-18 14:00:00,947.95,0.0,16.45,91.55,11.92,55.12,65.52,3.96,4.0,25.6,72.0,868.5,1005.7,0.1,25.0,2.4,219.0
2023-09-18 15:00:00,1134.87,0.0,20.56,75.82,12.52,68.21,82.1,4.43,4.0,25.6,67.0,868.2,1005.4,0.2,76.0,1.8,295.0
2023-09-18 16:00:00,1295.09,0.0,22.96,61.51,13.11,79.88,94.83,4.56,5.0,24.9,72.0,868.2,1005.8,0.3,31.0,2.5,121.0
2023-09-18 17:00:00,1268.39,0.0,22.28,51.5,12.76,80.57,94.25,3.45,5.0,23.6,83.0,868.9,1007.2,0.0,41.0,4.1,42.0
2023-09-18 18:00:00,1161.58,0.0,19.71,45.78,11.21,75.21,86.21,2.63,5.0,22.8,87.0,869.5,1008.3,0.0,39.0,1.5,0.0
2023-09-18 19:00:00,1094.82,0.0,17.14,37.91,7.99,71.38,79.11,1.95,4.0,22.5,87.0,870.4,1009.5,0.0,47.0,1.8,0.0
2023-09-18 20:00:00,1108.17,0.0,15.59,27.54,5.6,72.47,78.63,1.96,4.0,21.9,89.0,870.8,1010.2,0.0,18.0,1.4,0.0
2023-09-18 21:00:00,1094.82,0.01,14.57,20.21,4.77,72.63,78.14,2.28,4.0,21.2,88.0,871.3,1011.2,0.6,62.0,4.0,0.0
2023-09-18 22:00:00,1108.17,0.05,12.68,12.7,3.43,74.82,80.62,2.85,4.0,20.3,95.0,871.1,1011.4,0.4,93.0,4.0,0.0
2023-09-18 23:00:00,1148.22,0.25,11.31,5.9,2.56,80.36,86.03,2.75,5.0,20.3,93.0,870.9,1011.2,0.5,98.0,3.6,0.0
2023-09-19 00:00:00,1281.74,1.02,11.65,1.99,2.86,90.89,96.5,3.23,5.0,20.4,94.0,870.5,1010.7,0.5,38.0,5.0,0.0
2023-09-19 01:00:00,1482.01,4.08,11.48,0.66,3.19,99.5,109.66,3.51,5.0,19.7,95.0,869.7,1010.1,0.1,53.0,5.2,0.0
2023-09-19 02:00:00,1869.2,12.18,10.71,3.04,3.67,111.73,134.82,3.26,5.0,19.4,95.0,869.2,1009.6,0.0,36.0,4.8,0.0
2023-09-19 03:00:00,2296.45,14.53,18.85,19.49,4.59,130.49,162.66,4.18,5.0,19.0,96.0,868.7,1009.3,0.0,46.0,4.7,0.0
2023-09-19 04:00:00,607.49,0.91,5.57,104.43,7.99,47.58,51.71,0.95,3.0,18.6,97.0,868.6,1009.3,0.0,49.0,3.3,0.0
2023-09-19 05:00:00,574.11,0.37,3.0,123.02,7.27,48.65,52.32,1.46,3.0,18.9,93.0,869.1,1009.8,0.0,44.0,2.2,0.0
2023-09-19 06:00:00,587.46,0.26,2.53,131.61,8.46,52.45,56.04,1.84,4.0,19.8,91.0,869.7,1010.0,0.0,0.0,5.8,18.0
2023-09-19 07:00:00,647.54,0.22,2.96,143.05,10.73,60.72,64.76,2.37,4.0,23.3,76.0,872.1,1011.0,0.0,0.0,1.5,146.0
2023-09-19 08:00:00,714.3,0.19,3.81,153.06,12.4,69.98,74.71,2.72,4.0,24.3,73.0,872.7,1011.2,0.0,0.0,3.2,331.0
2023-09-19 09:00:00,761.03,0.12,5.1,154.5,12.87,74.53,79.78,2.85,4.0,25.5,70.0,873.1,1011.1,0.0,6.0,2.5,506.0
2023-09-19 10:00:00,754.36,0.06,6.34,141.62,11.8,72.02,77.27,2.6,4.0,26.7,65.0,873.2,1010.7,0.0,15.0,2.5,591.0
2023-09-19 11:00:00,734.33,0.03,7.54,123.02,10.01,65.03,70.16,2.28,4.0,27.1,67.0,872.8,1010.0,0.0,19.0,4.6,630.0
2023-09-19 12:00:00,707.63,0.0,8.23,105.86,7.99,55.82,60.7,1.93,4.0,27.3,66.0,871.8,1008.7,0.0,100.0,5.2,639.0
2023-09-19 13:00:00,707.63,0.0,9.6,90.12,7.39,50.61,56.3,1.93,4.0,27.2,65.0,870.7,1007.5,0.2,100.0,1.8,373.0
2023-09-19 14:00:00,747.68,0.0,11.48,77.25,7.99,50.26,57.99,2.34,4.0,25.0,74.0,869.8,1007.5,3.5,99.0,4.5,156.0
2023-09-19 15:00:00,801.09,0.0,12.85,67.23,8.7,51.07,60.43,2.75,4.0,22.5,86.0,869.3,1008.2,5.8,89.0,0.8,82.0
2023-09-19 16:00:00,907.9,0.0,15.77,60.08,10.85,58.18,68.36,2.88,4.0,23.0,83.0,869.7,1008.4,0.2,58.0,1.8,48.0
2023-09-19 17:00:00,947.95,0.0,17.48,54.36,11.92,63.09,72.68,2.6,4.0,23.2,81.0,870.5,1009.2,0.0,37.0,4.5,32.0
2023-09-19 18:00:00,907.9,0.0,16.96,50.07,10.97,62.59,71.13,2.37,4.0,22.2,88.0,871.0,1010.3,0.0,31.0,1.1,0.0
2023-09-19 19:00:00,847.82,0.0,14.91,45.42,9.06,59.32,65.93,1.95,4.0,21.8,88.0,872.0,1011.7,0.0,27.0,0.0,0.0
2023-09-19 20:00:00,807.76,0.0,13.02,39.7,7.51,55.16,60.54,1.8,4.0,21.4,88.0,872.5,1012.5,0.0,22.0,2.9,0.0
2023-09-19 21:00:00,754.36,0.0,11.65,35.76,6.56,50.74,55.25,1.71,4.0,20.7,93.0,872.4,1012.7,0.0,22.0,2.5,0.0
2023-09-19 22:00:00,700.95,0.0,9.85,32.9,5.01,45.73,49.82,2.09,3.0,20.3,94.0,872.2,1012.7,0.0,17.0,2.5,0.0
2023-09-19 23:00:00,674.25,0.0,8.65,28.61,3.81,41.39,44.51,2.06,3.0,20.1,94.0,872.1,1012.6,0.0,20.0,2.2,0.0
2023-09-20 00:00:00,687.6,0.01,9.0,23.25,3.76,39.58,42.56,1.84,3.0,19.9,94.0,871.7,1012.3,0.0,10.0,2.5,0.0
2023-09-20 01:00:00,747.68,0.14,11.14,17.7,4.41,41.34,45.25,2.03,3.0,19.7,95.0,871.3,1011.9,0.0,7.0,1.4,0.0
2023-09-20 02:00:00,881.2,2.57,11.65,17.17,5.42,45.2,53.37,2.53,3.0,19.4,95.0,871.1,1011.8,0.0,18.0,0.7,0.0
2023-09-20 03:00:00,1041.41,4.75,12.17,33.62,6.56,52.19,65.59,3.01,4.0,19.3,95.0,870.5,1011.2,0.0,19.0,0.7,0.0
2023-09-20 04:00:00,520.71,0.82,3.94,82.25,5.01,23.22,27.09,1.2,2.0,19.3,95.0,870.2,1010.9,0.0,40.0,0.4,0.0
2023-09-20 05:00:00,480.65,0.37,2.21,97.27,4.53,23.1,26.61,1.41,2.0,19.6,95.0,871.0,1011.7,0.0,70.0,1.5,0.0
2023-09-20 06:00:00,494.0,0.25,1.67,105.86,4.53,25.14,28.74,1.57,3.0,19.9,93.0,871.4,1011.9,0.0,16.0,4.2,16.0
2023-09-20 07:00:00,467.3,0.22,1.48,98.71,4.11,22.57,25.99,1.55,2.0,21.4,84.0,872.7,1012.7,0.0,5.0,0.8,123.0
2023-09-20 08:00:00,467.3,0.22,1.67,92.98,3.81,21.32,24.87,1.65,2.0,22.3,82.0,873.2,1012.8,0.0,2.0,2.4,288.0
2023-09-20 09:00:00,480.65,0.23,2.08,90.12,3.7,20.28,23.71,1.65,2.0,23.7,77.0,873.3,1012.2,0.0,5.0,3.4,457.0
2023-09-20 10:00:00,500.68,0.25,3.0,84.4,3.78,18.82,22.1,1.61,2.0,25.0,72.0,873.2,1011.5,0.0,9.0,6.1,564.0
2023-09-20 11:00:00,540.73,0.24,4.97,79.39,4.53,19.34,22.85,1.74,2.0,25.7,69.0,872.5,1010.3,0.0,15.0,7.0,577.0
2023-09-20 12:00:00,614.17,0.07,8.23,73.67,5.78,21.33,25.54,2.03,2.0,25.6,69.0,871.6,1009.3,0.2,28.0,6.2,624.0
2023-09-20 13:00:00,694.27,0.0,11.48,69.38,7.75,24.12,29.38,2.12,2.0,25.2,70.0,870.3,1008.0,0.3,55.0,2.9,430.0
2023-09-20 14:00:00,767.71,0.0,14.05,62.94,9.3,27.18,33.84,2.31,3.0,24.3,73.0,868.9,1006.9,0.9,83.0,5.7,288.0
2023-09-20 15:00:00,807.76,0.0,15.42,57.22,9.66,29.09,36.44,2.25,3.0,24.2,77.0,868.7,1006.6,0.5,53.0,2.5,245.0
2023-09-20 16:00:00,1081.47,0.0,19.36,40.41,7.75,44.49,55.57,3.39,3.0,22.7,85.0,868.7,1007.4,0.4,80.0,4.5,131.0
2023-09-20 17:00:00,1468.66,0.01,22.96,24.32,6.14,68.96,82.83,4.18,4.0,22.5,85.0,869.1,1007.9,0.2,70.0,1.5,22.0
2023-09-20 18:00:00,1642.23,0.03,23.31,16.99,5.3,83.72,95.49,4.43,5.0,21.6,90.0,870.0,1009.5,0.0,31.0,1.8,0.0
2023-09-20 19:00:00,1869.2,0.06,25.7,11.44,6.14,101.12,110.33,6.46,5.0,20.8,94.0,870.9,1010.9,0.7,85.0,1.3,0.0
2023-09-20 20:00:00,2082.82,0.08,27.08,7.96,7.03,119.61,127.54,8.11,5.0,21.1,95.0,871.9,1011.9,0.0,48.0,3.9,0.0
2023-09-20 21:00:00,2109.53,0.09,26.05,6.88,7.75,126.54,133.66,9.63,5.0,20.6,96.0,871.3,1011.5,0.0,30.0,1.5,0.0
2023-09-20 22:00:00,2002.72,0.14,23.99,6.17,8.23,124.71,132.4,13.05,5.0,20.3,96.0,870.9,1011.1,0.0,57.0,2.9,0.0
2023-09-20 23:00:00,1976.01,0.33,25.02,4.2,9.66,128.8,136.02,19.25,5.0,20.0,97.0,870.6,1010.9,0.0,79.0,2.9,0.0
2023-09-21 00:00:00,2216.34,1.24,31.53,1.52,13.23,147.59,154.12,29.64,5.0,19.6,98.0,870.1,1010.6,0.0,100.0,0.7,0.0
2023-09-21 01:00:00,2403.26,3.91,33.24,0.89,14.31,162.71,172.27,33.44,5.0,19.4,98.0,870.0,1010.6,0.0,76.0,0.7,0.0
2023-09-21 02:00:00,2777.1,11.18,27.76,2.75,9.66,184.6,204.87,17.23,5.0,19.1,98.0,869.6,1010.3,0.0,59.0,1.8,0.0
2023-09-21 03:00:00,3391.27,16.54,29.47,4.69,6.68,208.67,238.49,5.51,5.0,19.2,98.0,869.2,1009.7,0.0,45.0,2.5,0.0
2023-09-21 04:00:00,1081.47,0.66,17.99,70.81,15.97,68.43,72.99,0.44,4.0,19.0,98.0,869.2,1009.8,0.0,79.0,3.3,0.0
2023-09-21 05:00:00,961.3,0.7,12.85,86.55,13.59,58.36,62.39,0.85,4.0,19.9,98.0,869.5,1009.7,0.0,81.0,2.9,0.0
2023-09-21 06:00:00,961.3,0.65,10.11,108.72,13.59,61.32,65.35,1.08,4.0,20.3,98.0,870.5,1010.7,0.0,73.0,3.3,12.0
2023-09-21 07:00:00,1001.36,0.43,7.63,131.61,13.35,67.21,71.59,1.6,4.0,21.2,91.0,871.8,1011.7,0.0,68.0,0.8,76.0
2023-09-21 08:00:00,1014.71,0.3,6.77,138.76,12.99,70.35,75.14,1.95,4.0,22.5,84.0,872.4,1011.8,0.0,33.0,1.0,146.0
2023-09-21 09:00:00,1014.71,0.23,6.85,137.33,12.87,71.78,76.68,1.95,4.0,24.3,75.0,872.9,1011.5,0.0,23.0,1.6,395.0
2023-09-21 10:00:00,1001.36,0.14,7.11,131.61,11.92,70.4,75.3,1.76,4.0,25.9,71.0,872.7,1010.5,0.0,11.0,6.3,550.0
2023-09-21 11:00:00,1014.71,0.06,8.83,121.59,12.16,69.1,74.12,1.8,4.0,25.8,74.0,872.1,1009.8,1.8,100.0,4.6,589.0
2023-09-21 12:00:00,1094.82,0.01,12.51,108.72,13.95,68.78,74.21,2.22,4.0,22.5,84.0,870.9,1010.1,13.1,99.0,1.9,148.0
2023-09-21 13:00:00,1161.58,0.0,16.79,89.41,15.97,67.79,73.74,2.53,4.0,24.1,79.0,870.2,1008.4,0.4,74.0,1.6,134.0
2023-09-21 14:00:00,1214.98,0.0,19.88,73.67,16.93,69.58,76.63,2.47,4.0,25.2,71.0,869.3,1006.9,0.5,74.0,5.4,343.0
2023-09-21 15:00:00,1255.04,0.0,20.22,65.09,15.97,73.62,81.89,2.18,4.0,23.9,77.0,868.5,1006.6,0.2,90.0,5.6,116.0
2023-09-21 16:00:00,1255.04,0.0,19.02,58.65,13.59,78.43,87.4,1.98,5.0,23.9,78.0,868.8,1006.9,0.1,97.0,1.8,79.0
2023-09-21 17:00:00,1255.04,0.0,17.99,50.78,11.32,82.88,92.67,2.09,5.0,21.3,87.0,869.8,1009.4,0.0,100.0,2.3,33.0
2023-09-21 18:00:00,1201.63,0.0,16.45,46.49,9.42,83.77,92.85,2.06,5.0,20.8,93.0,870.5,1010.5,2.6,100.0,3.3,0.0
2023-09-21 19:00:00,1161.58,0.0,15.08,43.63,8.23,81.74,89.02,1.68,5.0,20.8,93.0,870.9,1010.9,2.4,100.0,4.6,0.0
2023-09-21 20:00:00,1134.87,0.0,14.39,40.05,8.11,80.58,86.7,1.42,5.0,20.5,95.0,871.7,1012.0,0.3,100.0,1.8,0.0
2023-09-21 21:00:00,1108.17,0.0,14.05,36.84,8.58,81.3,86.32,1.14,5.0,20.3,95.0,871.7,1012.1,0.1,98.0,2.9,0.0
2023-09-21 22:00:00,1041.41,0.0,12.85,47.92,8.58,79.18,83.38,1.0,5.0,20.4,96.0,871.2,1011.5,0.1,86.0,2.2,0.0
2023-09-21 23:00:00,1001.36,0.0,12.34,49.35,8.34,77.64,81.43,0.96,5.0,20.2,98.0,871.0,1011.3,0.1,100.0,1.0,0.0
2023-09-22 00:00:00,988.01,0.0,12.68,46.49,8.46,77.06,80.65,1.01,5.0,20.1,96.0,871.0,1011.4,0.1,100.0,3.1,0.0
2023-09-22 01:00:00,988.01,0.0,13.54,43.63,8.7,75.26,79.28,1.28,5.0,19.9,96.0,870.4,1010.8,0.2,100.0,1.5,0.0
2023-09-22 02:00:00,1014.71,0.08,15.59,41.84,9.66,71.71,76.96,1.92,4.0,19.7,98.0,869.9,1010.3,0.4,100.0,2.5,0.0
2023-09-22 03:00:00,1094.82,0.27,19.02,41.13,11.92,70.7,77.34,2.47,4.0,19.6,96.0,869.8,1010.2,0.1,100.0,3.8,0.0
2023-09-22 04:00:00,854.49,0.38,13.71,47.21,8.94,43.36,47.73,1.84,3.0,19.8,94.0,869.6,1009.9,0.1,99.0,3.1,0.0
2023-09-22 05:00:00,781.06,0.32,12.17,48.64,8.46,34.3,37.82,1.61,3.0,19.1,97.0,869.2,1009.8,0.0,95.0,5.1,0.0
2023-09-22 06:00:00,767.71,0.35,11.48,52.21,8.82,32.64,35.82,1.63,3.0,19.8,93.0,869.6,1009.9,0.0,76.0,5.4,14.0
2023-09-22 07:00:00,741.0,0.34,10.28,56.51,8.46,28.92,31.57,1.61,3.0,21.8,88.0,871.1,1010.7,0.0,99.0,2.4,124.0
2023-09-22 08:00:00,714.3,0.38,9.08,62.23,8.23,26.86,29.31,1.65,3.0,23.5,79.0,872.6,1011.5,0.0,100.0,2.0,276.0
2023-09-22 09:00:00,667.57,0.36,7.45,67.23,7.21,24.67,26.94,1.6,2.0,24.6,77.0,872.7,1011.1,0.0,88.0,3.2,314.0
2023-09-22 10:00:00,627.52,0.31,6.43,68.66,6.5,21.83,23.96,1.61,2.0,24.6,76.0,872.3,1010.7,8.9,100.0,7.2,299.0
2023-09-22 11:00:00,654.22,0.15,8.4,64.37,7.39,21.67,24.17,2.01,2.0,23.0,80.0,872.2,1011.3,8.7,100.0,3.6,156.0
2023-09-22 12:00:00,700.95,0.02,11.31,57.22,8.58,22.36,25.45,2.37,2.0,22.9,82.0,870.8,1009.7,0.9,58.0,2.0,2.0
2023-09-22 13:00:00,747.68,0.0,13.88,49.35,9.66,23.15,27.17,2.41,2.0,24.9,74.0,869.9,1007.7,0.4,91.0,2.8,468.0
2023-09-22 14:00:00,821.11,0.0,17.14,40.77,10.85,26.12,31.94,2.56,3.0,25.3,71.0,869.0,1006.5,0.1,99.0,4.6,214.0
2023-09-22 15:00:00,907.9,0.0,19.88,34.33,11.56,30.6,38.28,2.66,3.0,22.3,84.0,868.8,1007.7,6.0,100.0,4.0,40.0
2023-09-22 16:00:00,1054.76,0.01,22.96,25.75,10.73,38.84,48.38,3.29,3.0,21.4,89.0,869.0,1008.4,1.2,100.0,2.9,8.0
2023-09-22 17:00:00,1214.98,0.03,25.36,17.34,9.42,48.45,59.28,3.93,3.0,21.3,91.0,869.7,1009.3,0.3,100.0,1.8,3.0
2023-09-22 18:00:00,1308.44,0.08,26.73,11.8,8.7,55.14,65.03,4.12,4.0,20.6,93.0,870.5,1010.6,0.7,100.0,3.4,0.0
2023-09-22 19:00:00,1428.6,0.16,29.82,8.4,9.54,62.62,70.42,4.75,4.0,20.2,94.0,870.8,1011.1,0.9,99.0,2.5,0.0
2023-09-22 20:00:00,1495.36,0.09,31.53,7.69,10.49,68.4,74.51,4.12,4.0,20.2,93.0,871.6,1012.0,0.0,100.0,2.9,0.0
2023-09-22 21:00:00,1482.01,0.05,32.22,7.78,11.44,70.67,75.62,3.01,4.0,20.3,94.0,871.4,1011.7,0.1,100.0,1.8,0.0
2023-09-22 22:00:00,1441.96,0.07,28.1,5.99,7.99,69.44,73.92,2.53,4.0,19.6,96.0,870.9,1011.5,0.0,95.0,1.6,0.0
2023-09-22 23:00:00,1441.96,0.27,22.62,3.22,4.29,68.94,73.19,2.53,4.0,18.9,96.0,869.9,1010.7,0.0,89.0,2.2,0.0
2023-09-23 00:00:00,1482.01,0.92,19.36,1.23,3.28,70.22,74.41,2.63,4.0,18.9,95.0,869.2,1009.9,0.0,47.0,3.7,0.0
2023-09-23 01:00:00,1562.12,2.77,17.31,0.39,3.34,71.37,77.37,2.88,4.0,18.6,95.0,868.6,1009.4,0.0,31.0,1.8,0.0
2023-09-23 02:00:00,1762.39,6.71,17.31,1.34,4.29,75.29,86.23,2.79,5.0,18.2,96.0,868.4,1009.3,0.0,39.0,2.2,0.0
2023-09-23 03:00:00,2002.72,9.05,22.28,4.83,6.32,82.84,97.74,2.79,5.0,18.3,95.0,868.2,1009.0,0.0,62.0,2.5,0.0
2023-09-23 04:00:00,747.68,1.05,14.74,36.48,10.01,26.63,29.92,0.66,3.0,18.0,96.0,868.0,1009.0,0.0,87.0,4.3,0.0
2023-09-23 05:00:00,574.11,0.59,10.02,43.99,7.63,16.92,19.36,0.93,2.0,18.9,97.0,868.8,1009.4,0.0,96.0,4.0,0.0
2023-09-23 06:00:00,520.71,0.46,8.23,48.64,7.15,14.75,16.96,1.08,2.0,19.5,96.0,869.5,1009.9,0.0,95.0,4.4,2.0
2023-09-23 07:00:00,500.68,0.2,7.71,50.78,6.79,13.41,15.45,1.14,2.0,21.5,86.0,871.2,1010.9,0.0,97.0,1.9,50.0
2023-09-23 08:00:00,500.68,0.12,7.88,50.07,6.79,13.38,15.45,1.22,2.0,22.6,81.0,872.1,1011.4,0.0,100.0,1.9,169.0
2023-09-23 09:00:00,527.38,0.09,8.4,48.64,7.09,14.5,16.71,1.33,2.0,23.2,78.0,872.4,1011.4,0.1,100.0,2.3,82.0
2023-09-23 10:00:00,574.11,0.09,8.65,48.64,6.62,16.13,18.52,1.33,2.0,23.2,78.0,872.3,1011.3,0.0,100.0,4.7,30.0
2023-09-23 11:00:00,620.84,0.07,9.17,47.21,6.26,16.98,19.63,1.35,2.0,23.8,72.0,871.9,1010.5,0.5,100.0,4.7,156.0
2023-09-23 12:00:00,680.92,0.02,10.71,44.35,6.79,18.2,21.28,1.6,2.0,23.9,78.0,870.8,1009.2,0.0,100.0,4.5,92.0
2023-09-23 13:00:00,881.2,0.01,16.28,29.33,5.72,25.58,32.62,2.03,3.0,24.3,78.0,870.0,1008.1,0.1,99.0,4.3,276.0
2023-09-23 14:00:00,1148.22,0.18,20.73,12.52,4.29,37.88,50.8,2.66,3.0,24.1,76.0,868.9,1006.9,0.0,99.0,6.9,147.0
2023-09-23 15:00:00,1308.44,0.51,20.22,6.08,3.81,46.65,61.79,3.89,3.0,23.2,77.0,868.6,1007.0,1.2,99.0,2.3,218.0
2023-09-23 16:00:00,1415.25,0.82,18.85,3.62,3.81,50.07,63.81,4.94,4.0,22.3,84.0,868.6,1007.5,0.1,100.0,2.9,93.0
2023-09-23 17:00:00,1441.96,0.86,17.82,2.84,3.58,49.2,59.67,4.5,3.0,21.9,87.0,869.4,1008.6,0.0,95.0,2.3,25.0
2023-09-23 18:00:00,1361.85,0.34,16.45,4.96,3.25,43.24,50.05,3.61,3.0,21.0,92.0,869.5,1009.2,0.0,99.0,2.8,0.0
2023-09-23 19:00:00,1054.76,0.01,12.85,15.56,4.11,28.68,32.35,2.09,3.0,20.5,95.0,870.1,1010.1,0.0,99.0,3.1,0.0
2023-09-23 20:00:00,934.6,0.01,11.14,16.81,4.35,22.91,26.09,1.74,2.0,20.1,96.0,870.6,1010.9,0.0,92.0,2.1,0.0
2023-09-23 21:00:00,881.2,0.01,10.8,16.27,4.89,21.33,24.73,1.6,2.0,19.9,95.0,870.9,1011.3,0.0,98.0,1.8,0.0
2023-09-23 22:00:00,834.47,0.01,10.45,15.56,5.3,19.43,22.6,1.49,2.0,19.5,96.0,870.4,1011.0,0.0,100.0,2.2,0.0
2023-09-23 23:00:00,821.11,0.01,10.45,13.77,5.54,18.29,20.85,1.47,2.0,19.2,96.0,869.9,1010.5,0.0,100.0,1.1,0.0
2023-09-24 00:00:00,841.14,0.03,11.82,12.16,6.79,19.16,21.4,1.46,2.0,19.4,95.0,869.5,1010.0,0.0,92.0,1.0,0.0
2023-09-24 01:00:00,854.49,0.06,14.05,14.31,8.23,21.37,23.88,1.41,2.0,19.8,95.0,869.2,1009.4,0.0,95.0,0.8,0.0
2023-09-24 02:00:00,907.9,1.05,15.42,17.34,9.54,24.65,28.26,1.65,2.0,19.2,97.0,868.4,1008.8,0.0,97.0,1.3,0.0
2023-09-24 03:00:00,988.01,2.46,15.94,28.25,11.68,29.58,34.35,1.88,3.0,18.9,97.0,868.2,1008.7,0.0,100.0,1.8,0.0
2023-09-24 04:00:00,821.11,1.16,9.6,54.36,8.34,24.47,27.87,1.27,2.0,19.0,97.0,868.3,1008.8,0.0,100.0,2.3,0.0
2023-09-24 05:00:00,747.68,0.56,6.51,72.24,7.39,23.99,26.93,1.22,2.0,18.7,97.0,868.8,1009.5,0.0,100.0,1.5,0.0
2023-09-24 06:00:00,720.98,0.34,4.97,84.4,7.03,24.79,27.59,1.27,2.0,19.4,94.0,869.0,1009.4,0.0,94.0,2.9,9.0
2023-09-24 07:00:00,634.19,0.28,3.21,87.26,5.72,20.85,23.21,1.14,2.0,20.7,88.0,870.3,1010.3,0.0,72.0,3.1,39.0
2023-09-24 08:00:00,594.14,0.25,2.51,90.84,5.25,19.65,21.92,1.19,2.0,22.5,80.0,871.4,1010.7,0.0,52.0,0.4,138.0
2023-09-24 09:00:00,607.49,0.25,2.33,94.41,5.25,20.49,22.96,1.33,2.0,23.6,73.0,871.9,1010.7,0.1,63.0,5.0,348.0
2023-09-24 10:00:00,607.49,0.22,2.48,90.84,4.47,18.64,21.41,1.44,2.0,23.6,78.0,872.0,1010.8,6.8,91.0,5.8,533.0
2023-09-24 11:00:00,594.14,0.15,3.34,77.25,3.76,14.49,17.4,1.55,2.0,22.9,82.0,870.8,1009.7,1.9,95.0,4.3,292.0
2023-09-24 12:00:00,574.11,0.03,4.71,60.8,3.4,10.96,13.93,1.74,2.0,23.4,82.0,869.9,1008.5,0.1,87.0,4.9,187.0
2023-09-24 13:00:00,574.11,0.0,6.08,50.78,3.76,10.53,13.67,1.77,2.0,24.2,76.0,868.8,1006.8,0.1,72.0,3.6,306.0
2023-09-24 14:00:00,600.81,0.0,7.54,44.35,4.41,11.92,15.65,1.82,2.0,25.0,72.0,867.8,1005.2,0.1,40.0,5.8,336.0
2023-09-24 15:00:00,620.84,0.0,8.48,38.98,4.95,13.36,17.61,1.85,2.0,24.5,73.0,867.4,1005.0,0.1,73.0,6.3,226.0
2023-09-24 16:00:00,700.95,0.0,10.88,35.76,6.32,17.89,22.84,2.34,2.0,24.0,77.0,867.7,1005.6,0.0,97.0,4.5,116.0
2023-09-24 17:00:00,734.33,0.0,12.34,32.19,6.85,20.75,25.88,2.03,2.0,20.2,93.0,868.2,1008.1,0.0,96.0,1.3,17.0
2023-09-24 18:00:00,700.95,0.0,11.82,30.04,6.02,20.68,25.45,1.85,2.0,19.6,95.0,868.5,1008.7,0.0,76.0,4.0,0.0
2023-09-24 19:00:00,667.57,0.0,10.11,25.75,4.29,18.1,22.29,1.93,2.0,20.2,93.0,869.4,1009.5,0.0,93.0,3.4,0.0
2023-09-24 20:00:00,667.57,0.01,9.68,19.31,3.52,17.09,20.93,1.95,2.0,20.3,93.0,870.4,1010.6,0.0,19.0,1.9,0.0
2023-09-24 21:00:00,707.63,0.02,10.45,14.48,3.7,18.41,21.9,2.06,2.0,19.9,95.0,870.2,1010.6,0.0,37.0,2.6,0.0
2023-09-24 22:00:00,754.36,0.05,11.31,10.82,3.99,19.94,23.28,2.06,2.0,19.5,97.0,870.5,1011.1,0.0,67.0,2.4,0.0
2023-09-24 23:00:00,794.41,0.09,12.51,8.14,4.59,21.25,24.39,2.09,2.0,19.7,95.0,870.1,1010.5,0.0,48.0,3.3,0.0
2023-09-25 00:00:00,867.84,0.17,14.74,6.26,6.02,23.89,27.06,2.31,2.0,19.1,97.0,869.0,1009.6,0.0,39.0,2.0,0.0
2023-09-25 01:00:00,988.01,0.56,18.34,4.56,7.87,27.9,32.38,2.69,3.0,18.6,97.0,868.3,1009.0,0.0,60.0,3.0,0.0
2023-09-25 02:00:00,1174.93,3.24,20.39,5.41,9.54,34.78,43.16,3.1,3.0,18.3,98.0,868.2,1009.1,0.0,45.0,2.3,0.0
2023-09-25 03:00:00,1375.2,5.98,22.28,11.35,10.85,42.31,54.53,3.55,3.0,18.2,98.0,868.2,1009.1,0.0,64.0,1.8,0.0
2023-09-25 04:00:00,727.65,0.82,11.48,56.51,9.06,18.95,22.68,1.46,2.0,18.2,97.0,868.7,1009.7,0.0,80.0,1.8,0.0
2023-09-25 05:00:00,667.57,0.37,8.14,69.38,7.51,19.98,23.18,1.63,2.0,18.8,97.0,869.3,1010.0,0.0,100.0,2.5,0.0
2023-09-25 06:00:00,640.87,0.23,6.43,75.1,6.85,20.97,23.93,1.73,2.0,19.4,94.0,870.1,1010.7,0.0,68.0,3.7,10.0
2023-09-25 07:00:00,607.49,0.21,5.44,75.1,6.44,19.57,22.13,1.68,2.0,20.9,87.0,871.6,1011.7,0.0,18.0,1.6,92.0
